SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower
783,20.48,40,10,DSR,7.5
784,20.48,40,10,DSR,7.5
785,20.48,40,10,DSR,7.5
786,20.48,40,10,DSR,7.5
787,18.944,37,10,DSR,7.5
788,19.968,39,10,DSR,7.5
789,20.48,40,10,DSR,7.5
790,20.48,40,10,DSR,7.5
791,20.48,40,10,DSR,7.5
792,20.48,40,10,DSR,7.5
793,20.48,40,10,DSR,7.5
794,19.968,39,10,DSR,7.5
795,19.456,38,10,DSR,7.5
796,20.992,41,10,DSR,7.5
797,20.48,40,10,DSR,7.5
798,20.48,40,10,DSR,7.5
799,19.968,39,10,DSR,7.5
800,20.48,40,10,DSR,7.5
801,20.48,40,10,DSR,7.5
802,20.48,40,10,DSR,7.5
803,20.48,40,10,DSR,7.5
804,20.48,40,10,DSR,7.5
805,20.48,40,10,DSR,7.5
806,20.48,40,10,DSR,7.5
807,20.48,40,10,DSR,7.5
808,20.48,40,10,DSR,7.5
809,20.48,40,10,DSR,7.5
810,20.48,40,10,DSR,7.5
811,20.48,40,10,DSR,7.5
812,20.48,40,10,DSR,7.5
813,20.48,40,10,DSR,7.5
814,20.48,40,10,DSR,7.5
815,20.48,40,10,DSR,7.5
816,20.48,40,10,DSR,7.5
817,20.48,40,10,DSR,7.5
818,20.48,40,10,DSR,7.5
819,20.48,40,10,DSR,7.5
820,19.968,39,10,DSR,7.5
821,19.968,39,10,DSR,7.5
822,19.456,38,10,DSR,7.5
823,19.968,39,10,DSR,7.5
824,19.968,39,10,DSR,7.5
825,20.48,40,10,DSR,7.5
826,20.48,40,10,DSR,7.5
827,20.48,40,10,DSR,7.5
828,20.48,40,10,DSR,7.5
829,20.48,40,10,DSR,7.5
830,20.48,40,10,DSR,7.5
831,20.48,40,10,DSR,7.5
832,20.48,40,10,DSR,7.5
833,20.48,40,10,DSR,7.5
834,19.968,39,10,DSR,7.5
835,20.48,40,10,DSR,7.5
836,19.456,38,10,DSR,7.5
837,19.456,38,10,DSR,7.5
838,20.992,41,10,DSR,7.5
839,20.48,40,10,DSR,7.5
840,20.48,40,10,DSR,7.5
841,20.48,40,10,DSR,7.5
842,19.968,39,10,DSR,7.5
843,18.944,37,10,DSR,7.5
844,19.968,39,10,DSR,7.5
845,20.48,40,10,DSR,7.5
846,20.48,40,10,DSR,7.5
847,20.48,40,10,DSR,7.5
848,20.48,40,10,DSR,7.5
849,20.48,40,10,DSR,7.5
850,20.48,40,10,DSR,7.5
851,19.456,38,10,DSR,7.5
852,20.48,40,10,DSR,7.5
853,20.48,40,10,DSR,7.5
854,20.48,40,10,DSR,7.5
855,20.48,40,10,DSR,7.5
856,20.48,40,10,DSR,7.5
857,20.48,40,10,DSR,7.5
858,20.48,40,10,DSR,7.5
859,20.48,40,10,DSR,7.5
860,20.48,40,10,DSR,7.5
861,20.48,40,10,DSR,7.5
862,20.48,40,10,DSR,7.5
863,20.48,40,10,DSR,7.5
864,20.48,40,10,DSR,7.5
865,19.968,39,10,DSR,7.5
866,19.968,39,10,DSR,7.5
867,18.944,37,10,DSR,7.5
868,20.48,40,10,DSR,7.5
869,20.48,40,10,DSR,7.5
870,20.48,40,10,DSR,7.5
871,20.48,40,10,DSR,7.5
872,20.48,40,10,DSR,7.5
873,20.48,40,10,DSR,7.5
874,20.48,40,10,DSR,7.5
875,20.48,40,10,DSR,7.5
876,20.48,40,10,DSR,7.5
877,20.48,40,10,DSR,7.5
878,20.48,40,10,DSR,7.5
879,20.48,40,10,DSR,7.5
880,20.48,40,10,DSR,7.5
881,20.48,40,10,DSR,7.5
882,20.48,40,10,DSR,7.5
883,20.48,40,10,DSR,7.5
884,20.48,40,10,DSR,7.5
885,19.968,39,10,DSR,7.5
886,20.48,40,10,DSR,7.5
887,20.48,40,10,DSR,7.5
888,20.48,40,10,DSR,7.5
889,20.48,40,10,DSR,7.5
890,20.48,40,10,DSR,7.5
891,20.48,40,10,DSR,7.5
892,19.968,39,10,DSR,7.5
893,20.48,40,10,DSR,7.5
894,20.48,40,10,DSR,7.5
895,20.48,40,10,DSR,7.5
896,20.48,40,10,DSR,7.5
897,20.48,40,10,DSR,7.5
898,20.48,40,10,DSR,7.5
899,20.48,40,10,DSR,7.5
900,20.48,40,10,DSR,7.5
901,20.48,40,10,DSR,7.5
902,20.48,40,10,DSR,7.5
903,20.48,40,10,DSR,7.5
904,18.944,37,10,DSR,7.5
905,20.48,40,10,DSR,7.5
906,19.968,39,10,DSR,7.5
907,20.48,40,10,DSR,7.5
908,20.48,40,10,DSR,7.5
909,20.48,40,10,DSR,7.5
910,20.48,40,10,DSR,7.5
911,20.48,40,10,DSR,7.5
912,20.48,40,10,DSR,7.5
913,20.48,40,10,DSR,7.5
914,20.48,40,10,DSR,7.5
915,20.48,40,10,DSR,7.5
916,20.48,40,10,DSR,7.5
917,20.48,40,10,DSR,7.5
918,20.48,40,10,DSR,7.5
919,20.48,40,10,DSR,7.5
920,20.48,40,10,DSR,7.5
921,20.48,40,10,DSR,7.5
922,20.48,40,10,DSR,7.5
923,20.48,40,10,DSR,7.5
924,20.48,40,10,DSR,7.5
925,20.48,40,10,DSR,7.5
926,20.48,40,10,DSR,7.5
927,19.968,39,10,DSR,7.5
928,20.992,41,10,DSR,7.5
929,20.48,40,10,DSR,7.5
930,20.48,40,10,DSR,7.5
931,20.48,40,10,DSR,7.5
932,20.48,40,10,DSR,7.5
933,20.48,40,10,DSR,7.5
934,20.48,40,10,DSR,7.5
935,20.48,40,10,DSR,7.5
936,19.968,39,10,DSR,7.5
937,20.48,40,10,DSR,7.5
938,19.968,39,10,DSR,7.5
939,20.48,40,10,DSR,7.5
940,19.968,39,10,DSR,7.5
941,20.48,40,10,DSR,7.5
942,20.48,40,10,DSR,7.5
943,20.48,40,10,DSR,7.5
944,20.48,40,10,DSR,7.5
945,20.48,40,10,DSR,7.5
946,20.48,40,10,DSR,7.5
947,19.968,39,10,DSR,7.5
948,19.968,39,10,DSR,7.5
949,19.456,38,10,DSR,7.5
950,19.968,39,10,DSR,7.5
951,20.48,40,10,DSR,7.5
952,20.48,40,10,DSR,7.5
953,20.48,40,10,DSR,7.5
954,20.48,40,10,DSR,7.5
955,20.48,40,10,DSR,7.5
956,20.48,40,10,DSR,7.5
957,20.48,40,10,DSR,7.5
958,20.48,40,10,DSR,7.5
959,20.48,40,10,DSR,7.5
960,19.456,38,10,DSR,7.5
961,20.48,40,10,DSR,7.5
962,20.48,40,10,DSR,7.5
963,20.48,40,10,DSR,7.5
964,19.968,39,10,DSR,7.5
965,20.48,40,10,DSR,7.5
966,20.48,40,10,DSR,7.5
967,20.48,40,10,DSR,7.5
968,20.48,40,10,DSR,7.5
969,20.48,40,10,DSR,7.5
970,20.48,40,10,DSR,7.5
971,20.48,40,10,DSR,7.5
972,19.968,39,10,DSR,7.5
973,20.48,40,10,DSR,7.5
974,19.968,39,10,DSR,7.5
975,20.48,40,10,DSR,7.5
976,19.968,39,10,DSR,7.5
977,20.48,40,10,DSR,7.5
978,20.48,40,10,DSR,7.5
979,20.48,40,10,DSR,7.5
980,20.48,40,10,DSR,7.5
981,20.48,40,10,DSR,7.5
982,20.48,40,10,DSR,7.5
983,20.48,40,10,DSR,7.5
984,20.48,40,10,DSR,7.5
985,20.48,40,10,DSR,7.5
986,20.48,40,10,DSR,7.5
987,19.456,38,10,DSR,7.5
988,19.456,38,10,DSR,7.5
989,20.48,40,10,DSR,7.5
990,19.968,39,10,DSR,7.5
991,20.48,40,10,DSR,7.5
992,20.48,40,10,DSR,7.5
993,20.48,40,10,DSR,7.5
994,20.48,40,10,DSR,7.5
995,19.968,39,10,DSR,7.5
996,19.968,39,10,DSR,7.5
997,19.968,39,10,DSR,7.5
998,20.48,40,10,DSR,7.5
999,20.48,40,10,DSR,7.5
