SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower
742,8.192,16,5,DSDV,7.5
743,8.192,16,5,DSDV,7.5
744,8.192,16,5,DSDV,7.5
745,8.192,16,5,DSDV,7.5
746,8.192,16,5,DSDV,7.5
747,8.192,16,5,DSDV,7.5
748,8.192,16,5,DSDV,7.5
749,8.192,16,5,DSDV,7.5
750,6.656,13,5,DSDV,7.5
751,7.68,15,5,DSDV,7.5
752,9.728,19,5,DSDV,7.5
753,8.192,16,5,DSDV,7.5
754,8.192,16,5,DSDV,7.5
755,8.192,16,5,DSDV,7.5
756,8.192,16,5,DSDV,7.5
757,8.192,16,5,DSDV,7.5
758,8.192,16,5,DSDV,7.5
759,8.192,16,5,DSDV,7.5
760,8.192,16,5,DSDV,7.5
761,8.192,16,5,DSDV,7.5
762,8.192,16,5,DSDV,7.5
763,7.68,15,5,DSDV,7.5
764,6.144,12,5,DSDV,7.5
765,6.144,12,5,DSDV,7.5
766,7.68,15,5,DSDV,7.5
767,10.24,20,5,DSDV,7.5
768,10.24,20,5,DSDV,7.5
769,10.24,20,5,DSDV,7.5
770,10.24,20,5,DSDV,7.5
771,10.24,20,5,DSDV,7.5
772,10.24,20,5,DSDV,7.5
773,10.24,20,5,DSDV,7.5
774,10.24,20,5,DSDV,7.5
775,10.24,20,5,DSDV,7.5
776,10.24,20,5,DSDV,7.5
777,10.24,20,5,DSDV,7.5
778,10.24,20,5,DSDV,7.5
779,10.24,20,5,DSDV,7.5
780,10.24,20,5,DSDV,7.5
781,10.24,20,5,DSDV,7.5
782,10.24,20,5,DSDV,7.5
783,10.24,20,5,DSDV,7.5
784,10.24,20,5,DSDV,7.5
785,10.24,20,5,DSDV,7.5
786,10.24,20,5,DSDV,7.5
787,10.24,20,5,DSDV,7.5
788,10.24,20,5,DSDV,7.5
789,10.24,20,5,DSDV,7.5
790,10.24,20,5,DSDV,7.5
791,10.24,20,5,DSDV,7.5
792,10.24,20,5,DSDV,7.5
793,10.24,20,5,DSDV,7.5
794,10.24,20,5,DSDV,7.5
795,10.24,20,5,DSDV,7.5
796,10.24,20,5,DSDV,7.5
797,10.24,20,5,DSDV,7.5
798,10.24,20,5,DSDV,7.5
799,10.24,20,5,DSDV,7.5
800,10.24,20,5,DSDV,7.5
801,10.24,20,5,DSDV,7.5
802,10.24,20,5,DSDV,7.5
803,10.24,20,5,DSDV,7.5
804,10.24,20,5,DSDV,7.5
805,10.24,20,5,DSDV,7.5
806,10.24,20,5,DSDV,7.5
807,10.24,20,5,DSDV,7.5
808,10.24,20,5,DSDV,7.5
809,10.24,20,5,DSDV,7.5
810,10.24,20,5,DSDV,7.5
811,10.24,20,5,DSDV,7.5
812,10.24,20,5,DSDV,7.5
813,10.24,20,5,DSDV,7.5
814,10.24,20,5,DSDV,7.5
815,9.728,19,5,DSDV,7.5
816,8.192,16,5,DSDV,7.5
817,8.192,16,5,DSDV,7.5
818,8.192,16,5,DSDV,7.5
819,8.192,16,5,DSDV,7.5
820,8.192,16,5,DSDV,7.5
821,8.192,16,5,DSDV,7.5
822,8.192,16,5,DSDV,7.5
823,8.192,16,5,DSDV,7.5
824,8.192,16,5,DSDV,7.5
825,8.192,16,5,DSDV,7.5
826,8.704,17,5,DSDV,7.5
827,10.24,20,5,DSDV,7.5
828,8.704,17,5,DSDV,7.5
829,8.192,16,5,DSDV,7.5
830,7.68,15,5,DSDV,7.5
831,6.144,12,5,DSDV,7.5
832,6.144,12,5,DSDV,7.5
833,6.144,12,5,DSDV,7.5
834,6.144,12,5,DSDV,7.5
835,6.144,12,5,DSDV,7.5
836,6.144,12,5,DSDV,7.5
837,6.144,12,5,DSDV,7.5
838,5.12,10,5,DSDV,7.5
839,4.096,8,5,DSDV,7.5
840,2.048,4,5,DSDV,7.5
841,4.096,8,5,DSDV,7.5
842,9.728,19,5,DSDV,7.5
843,6.656,13,5,DSDV,7.5
844,6.144,12,5,DSDV,7.5
845,6.144,12,5,DSDV,7.5
846,8.192,16,5,DSDV,7.5
847,8.192,16,5,DSDV,7.5
848,9.728,19,5,DSDV,7.5
849,10.24,20,5,DSDV,7.5
850,10.24,20,5,DSDV,7.5
851,10.24,20,5,DSDV,7.5
852,10.24,20,5,DSDV,7.5
853,10.24,20,5,DSDV,7.5
854,10.24,20,5,DSDV,7.5
855,10.24,20,5,DSDV,7.5
856,10.24,20,5,DSDV,7.5
857,10.24,20,5,DSDV,7.5
858,9.216,18,5,DSDV,7.5
859,8.192,16,5,DSDV,7.5
860,8.192,16,5,DSDV,7.5
861,8.192,16,5,DSDV,7.5
862,8.192,16,5,DSDV,7.5
863,8.192,16,5,DSDV,7.5
864,8.192,16,5,DSDV,7.5
865,8.192,16,5,DSDV,7.5
866,8.192,16,5,DSDV,7.5
867,8.192,16,5,DSDV,7.5
868,8.192,16,5,DSDV,7.5
869,8.192,16,5,DSDV,7.5
870,8.192,16,5,DSDV,7.5
871,8.704,17,5,DSDV,7.5
872,10.24,20,5,DSDV,7.5
873,10.24,20,5,DSDV,7.5
874,10.24,20,5,DSDV,7.5
875,10.24,20,5,DSDV,7.5
876,10.24,20,5,DSDV,7.5
877,10.24,20,5,DSDV,7.5
878,10.24,20,5,DSDV,7.5
879,10.24,20,5,DSDV,7.5
880,10.24,20,5,DSDV,7.5
881,8.704,17,5,DSDV,7.5
882,8.192,16,5,DSDV,7.5
883,8.192,16,5,DSDV,7.5
884,8.192,16,5,DSDV,7.5
885,8.192,16,5,DSDV,7.5
886,8.704,17,5,DSDV,7.5
887,10.24,20,5,DSDV,7.5
888,10.24,20,5,DSDV,7.5
889,10.24,20,5,DSDV,7.5
890,10.24,20,5,DSDV,7.5
891,10.24,20,5,DSDV,7.5
892,9.728,19,5,DSDV,7.5
893,8.192,16,5,DSDV,7.5
894,8.192,16,5,DSDV,7.5
895,8.192,16,5,DSDV,7.5
896,6.656,13,5,DSDV,7.5
897,6.144,12,5,DSDV,7.5
898,6.144,12,5,DSDV,7.5
899,6.144,12,5,DSDV,7.5
900,6.144,12,5,DSDV,7.5
901,7.168,14,5,DSDV,7.5
902,10.24,20,5,DSDV,7.5
903,10.24,20,5,DSDV,7.5
904,10.24,20,5,DSDV,7.5
905,10.24,20,5,DSDV,7.5
906,10.24,20,5,DSDV,7.5
907,10.24,20,5,DSDV,7.5
908,9.728,19,5,DSDV,7.5
909,8.192,16,5,DSDV,7.5
910,8.192,16,5,DSDV,7.5
911,9.216,18,5,DSDV,7.5
912,10.24,20,5,DSDV,7.5
913,10.24,20,5,DSDV,7.5
914,10.24,20,5,DSDV,7.5
915,10.24,20,5,DSDV,7.5
916,10.24,20,5,DSDV,7.5
917,10.24,20,5,DSDV,7.5
918,10.24,20,5,DSDV,7.5
919,10.24,20,5,DSDV,7.5
920,10.24,20,5,DSDV,7.5
921,10.24,20,5,DSDV,7.5
922,10.24,20,5,DSDV,7.5
923,10.24,20,5,DSDV,7.5
924,10.24,20,5,DSDV,7.5
925,10.24,20,5,DSDV,7.5
926,10.24,20,5,DSDV,7.5
927,10.24,20,5,DSDV,7.5
928,10.24,20,5,DSDV,7.5
929,10.24,20,5,DSDV,7.5
930,10.24,20,5,DSDV,7.5
931,10.24,20,5,DSDV,7.5
932,10.24,20,5,DSDV,7.5
933,10.24,20,5,DSDV,7.5
934,10.24,20,5,DSDV,7.5
935,9.216,18,5,DSDV,7.5
936,8.192,16,5,DSDV,7.5
937,8.192,16,5,DSDV,7.5
938,8.192,16,5,DSDV,7.5
939,8.192,16,5,DSDV,7.5
940,8.192,16,5,DSDV,7.5
941,8.192,16,5,DSDV,7.5
942,6.656,13,5,DSDV,7.5
943,6.144,12,5,DSDV,7.5
944,6.144,12,5,DSDV,7.5
945,6.144,12,5,DSDV,7.5
946,7.168,14,5,DSDV,7.5
947,10.24,20,5,DSDV,7.5
948,9.728,19,5,DSDV,7.5
949,8.192,16,5,DSDV,7.5
950,8.192,16,5,DSDV,7.5
951,6.656,13,5,DSDV,7.5
952,6.144,12,5,DSDV,7.5
953,6.144,12,5,DSDV,7.5
954,6.144,12,5,DSDV,7.5
955,6.144,12,5,DSDV,7.5
956,6.144,12,5,DSDV,7.5
957,8.704,17,5,DSDV,7.5
958,10.24,20,5,DSDV,7.5
959,10.24,20,5,DSDV,7.5
960,7.168,14,5,DSDV,7.5
961,7.168,14,5,DSDV,7.5
962,8.192,16,5,DSDV,7.5
963,6.656,13,5,DSDV,7.5
964,8.192,16,5,DSDV,7.5
965,7.168,14,5,DSDV,7.5
966,6.144,12,5,DSDV,7.5
967,6.144,12,5,DSDV,7.5
968,6.144,12,5,DSDV,7.5
969,6.144,12,5,DSDV,7.5
970,8.192,16,5,DSDV,7.5
971,8.192,16,5,DSDV,7.5
972,9.728,19,5,DSDV,7.5
973,10.24,20,5,DSDV,7.5
974,10.24,20,5,DSDV,7.5
975,10.24,20,5,DSDV,7.5
976,10.24,20,5,DSDV,7.5
977,10.24,20,5,DSDV,7.5
978,10.24,20,5,DSDV,7.5
979,10.24,20,5,DSDV,7.5
980,9.728,19,5,DSDV,7.5
981,8.192,16,5,DSDV,7.5
982,6.144,12,5,DSDV,7.5
983,7.68,15,5,DSDV,7.5
984,6.144,12,5,DSDV,7.5
985,6.144,12,5,DSDV,7.5
986,6.144,12,5,DSDV,7.5
987,6.144,12,5,DSDV,7.5
988,6.144,12,5,DSDV,7.5
989,6.144,12,5,DSDV,7.5
990,7.68,15,5,DSDV,7.5
991,8.192,16,5,DSDV,7.5
992,10.24,20,5,DSDV,7.5
993,10.24,20,5,DSDV,7.5
994,10.24,20,5,DSDV,7.5
995,10.24,20,5,DSDV,7.5
996,10.24,20,5,DSDV,7.5
997,10.24,20,5,DSDV,7.5
998,8.704,17,5,DSDV,7.5
999,8.192,16,5,DSDV,7.5
