SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower
783,10.24,20,5,DSR,7.5
784,10.24,20,5,DSR,7.5
785,10.24,20,5,DSR,7.5
786,10.24,20,5,DSR,7.5
787,9.728,19,5,DSR,7.5
788,10.24,20,5,DSR,7.5
789,10.24,20,5,DSR,7.5
790,10.24,20,5,DSR,7.5
791,10.24,20,5,DSR,7.5
792,10.24,20,5,DSR,7.5
793,9.728,19,5,DSR,7.5
794,10.24,20,5,DSR,7.5
795,10.24,20,5,DSR,7.5
796,10.24,20,5,DSR,7.5
797,10.24,20,5,DSR,7.5
798,10.24,20,5,DSR,7.5
799,10.24,20,5,DSR,7.5
800,10.24,20,5,DSR,7.5
801,10.24,20,5,DSR,7.5
802,10.24,20,5,DSR,7.5
803,10.24,20,5,DSR,7.5
804,10.24,20,5,DSR,7.5
805,10.24,20,5,DSR,7.5
806,10.24,20,5,DSR,7.5
807,10.24,20,5,DSR,7.5
808,10.24,20,5,DSR,7.5
809,10.24,20,5,DSR,7.5
810,10.24,20,5,DSR,7.5
811,10.24,20,5,DSR,7.5
812,10.24,20,5,DSR,7.5
813,10.24,20,5,DSR,7.5
814,10.24,20,5,DSR,7.5
815,9.728,19,5,DSR,7.5
816,10.752,21,5,DSR,7.5
817,10.24,20,5,DSR,7.5
818,10.24,20,5,DSR,7.5
819,10.24,20,5,DSR,7.5
820,10.24,20,5,DSR,7.5
821,10.24,20,5,DSR,7.5
822,10.24,20,5,DSR,7.5
823,10.24,20,5,DSR,7.5
824,10.24,20,5,DSR,7.5
825,10.24,20,5,DSR,7.5
826,10.24,20,5,DSR,7.5
827,10.24,20,5,DSR,7.5
828,10.24,20,5,DSR,7.5
829,10.24,20,5,DSR,7.5
830,9.728,19,5,DSR,7.5
831,9.216,18,5,DSR,7.5
832,10.24,20,5,DSR,7.5
833,10.24,20,5,DSR,7.5
834,10.24,20,5,DSR,7.5
835,10.24,20,5,DSR,7.5
836,10.24,20,5,DSR,7.5
837,10.24,20,5,DSR,7.5
838,10.24,20,5,DSR,7.5
839,9.728,19,5,DSR,7.5
840,10.24,20,5,DSR,7.5
841,10.24,20,5,DSR,7.5
842,10.24,20,5,DSR,7.5
843,9.728,19,5,DSR,7.5
844,9.728,19,5,DSR,7.5
845,10.24,20,5,DSR,7.5
846,10.24,20,5,DSR,7.5
847,10.24,20,5,DSR,7.5
848,10.24,20,5,DSR,7.5
849,10.24,20,5,DSR,7.5
850,10.24,20,5,DSR,7.5
851,10.24,20,5,DSR,7.5
852,10.24,20,5,DSR,7.5
853,10.24,20,5,DSR,7.5
854,10.24,20,5,DSR,7.5
855,10.24,20,5,DSR,7.5
856,10.24,20,5,DSR,7.5
857,9.728,19,5,DSR,7.5
858,10.24,20,5,DSR,7.5
859,10.24,20,5,DSR,7.5
860,10.24,20,5,DSR,7.5
861,10.24,20,5,DSR,7.5
862,10.24,20,5,DSR,7.5
863,10.24,20,5,DSR,7.5
864,10.24,20,5,DSR,7.5
865,10.24,20,5,DSR,7.5
866,10.24,20,5,DSR,7.5
867,10.24,20,5,DSR,7.5
868,10.24,20,5,DSR,7.5
869,10.24,20,5,DSR,7.5
870,10.24,20,5,DSR,7.5
871,10.24,20,5,DSR,7.5
872,10.24,20,5,DSR,7.5
873,10.24,20,5,DSR,7.5
874,10.24,20,5,DSR,7.5
875,10.24,20,5,DSR,7.5
876,10.24,20,5,DSR,7.5
877,10.24,20,5,DSR,7.5
878,10.24,20,5,DSR,7.5
879,10.24,20,5,DSR,7.5
880,10.24,20,5,DSR,7.5
881,8.192,16,5,DSR,7.5
882,10.24,20,5,DSR,7.5
883,10.24,20,5,DSR,7.5
884,8.704,17,5,DSR,7.5
885,9.728,19,5,DSR,7.5
886,8.704,17,5,DSR,7.5
887,10.752,21,5,DSR,7.5
888,10.24,20,5,DSR,7.5
889,10.24,20,5,DSR,7.5
890,10.24,20,5,DSR,7.5
891,10.24,20,5,DSR,7.5
892,9.728,19,5,DSR,7.5
893,10.24,20,5,DSR,7.5
894,10.24,20,5,DSR,7.5
895,10.24,20,5,DSR,7.5
896,9.728,19,5,DSR,7.5
897,10.24,20,5,DSR,7.5
898,10.24,20,5,DSR,7.5
899,10.24,20,5,DSR,7.5
900,10.24,20,5,DSR,7.5
901,10.24,20,5,DSR,7.5
902,10.24,20,5,DSR,7.5
903,10.24,20,5,DSR,7.5
904,10.24,20,5,DSR,7.5
905,10.24,20,5,DSR,7.5
906,10.24,20,5,DSR,7.5
907,10.24,20,5,DSR,7.5
908,9.728,19,5,DSR,7.5
909,10.24,20,5,DSR,7.5
910,10.24,20,5,DSR,7.5
911,10.24,20,5,DSR,7.5
912,10.24,20,5,DSR,7.5
913,10.24,20,5,DSR,7.5
914,10.24,20,5,DSR,7.5
915,10.24,20,5,DSR,7.5
916,10.24,20,5,DSR,7.5
917,10.24,20,5,DSR,7.5
918,10.24,20,5,DSR,7.5
919,10.24,20,5,DSR,7.5
920,10.24,20,5,DSR,7.5
921,10.24,20,5,DSR,7.5
922,9.728,19,5,DSR,7.5
923,8.192,16,5,DSR,7.5
924,10.24,20,5,DSR,7.5
925,10.24,20,5,DSR,7.5
926,10.24,20,5,DSR,7.5
927,10.24,20,5,DSR,7.5
928,10.24,20,5,DSR,7.5
929,10.24,20,5,DSR,7.5
930,10.24,20,5,DSR,7.5
931,10.24,20,5,DSR,7.5
932,10.24,20,5,DSR,7.5
933,10.24,20,5,DSR,7.5
934,10.24,20,5,DSR,7.5
935,9.728,19,5,DSR,7.5
936,10.24,20,5,DSR,7.5
937,10.24,20,5,DSR,7.5
938,10.24,20,5,DSR,7.5
939,10.24,20,5,DSR,7.5
940,10.24,20,5,DSR,7.5
941,10.24,20,5,DSR,7.5
942,9.728,19,5,DSR,7.5
943,10.24,20,5,DSR,7.5
944,10.24,20,5,DSR,7.5
945,10.24,20,5,DSR,7.5
946,9.728,19,5,DSR,7.5
947,10.24,20,5,DSR,7.5
948,10.24,20,5,DSR,7.5
949,10.24,20,5,DSR,7.5
950,10.24,20,5,DSR,7.5
951,9.728,19,5,DSR,7.5
952,10.24,20,5,DSR,7.5
953,10.24,20,5,DSR,7.5
954,10.24,20,5,DSR,7.5
955,10.24,20,5,DSR,7.5
956,10.24,20,5,DSR,7.5
957,10.24,20,5,DSR,7.5
958,10.24,20,5,DSR,7.5
959,10.24,20,5,DSR,7.5
960,10.24,20,5,DSR,7.5
961,9.728,19,5,DSR,7.5
962,10.24,20,5,DSR,7.5
963,10.24,20,5,DSR,7.5
964,10.24,20,5,DSR,7.5
965,9.728,19,5,DSR,7.5
966,8.192,16,5,DSR,7.5
967,8.192,16,5,DSR,7.5
968,8.192,16,5,DSR,7.5
969,7.68,15,5,DSR,7.5
970,8.704,17,5,DSR,7.5
971,8.192,16,5,DSR,7.5
972,10.752,21,5,DSR,7.5
973,9.728,19,5,DSR,7.5
974,10.752,21,5,DSR,7.5
975,9.728,19,5,DSR,7.5
976,10.24,20,5,DSR,7.5
977,10.752,21,5,DSR,7.5
978,8.192,16,5,DSR,7.5
979,8.192,16,5,DSR,7.5
980,10.752,21,5,DSR,7.5
981,9.728,19,5,DSR,7.5
982,10.752,21,5,DSR,7.5
983,9.728,19,5,DSR,7.5
984,10.24,20,5,DSR,7.5
985,10.24,20,5,DSR,7.5
986,10.24,20,5,DSR,7.5
987,10.24,20,5,DSR,7.5
988,10.24,20,5,DSR,7.5
989,10.24,20,5,DSR,7.5
990,10.24,20,5,DSR,7.5
991,10.24,20,5,DSR,7.5
992,10.24,20,5,DSR,7.5
993,9.728,19,5,DSR,7.5
994,10.24,20,5,DSR,7.5
995,10.24,20,5,DSR,7.5
996,10.24,20,5,DSR,7.5
997,10.24,20,5,DSR,7.5
998,10.24,20,5,DSR,7.5
999,10.24,20,5,DSR,7.5
